daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,physical_activity_hours_per_week,total_screen_time,digital_entertainment_time,sleep_quality,mood_rating,stress_level,mental_health_score,weekly_anxiety_score,weekly_depression_score,sleep_efficiency,mental_health_index,wellness_score,digital_wellness_balance,uses_wellness_apps,eats_healthy,age,caffeine_intake_mg_per_day,gender_female,gender_male,gender_other,location_type_rural,location_type_suburban,location_type_urban
0.23999999999999985,-0.30000000000000004,-0.7142857142857142,0.4285714285714286,-0.6428571428571428,0.18749999999999992,-0.12499999999999999,-0.6470588235294118,0.6923076923076925,-0.39999999999999974,0.10714285714285707,-0.7857142857142858,-0.03703703703703724,0.7777777777777777,0.8888888888888888,1.0,0.1166666666666667,0.9500000000000001,0.15000000000000002,0.5478752749507894,0.2474226804123711,0.273972602739726,0.389498896033032,0.0,1.0,-1.091103676223159,-0.775196547647459,1.0,0.0,0.0,0.0,1.0,0.0
-0.31999999999999995,0.44999999999999996,-0.14285714285714282,-0.4285714285714286,0.7142857142857142,0.3125,0.24999999999999997,-0.17647058823529405,-0.46153846153846156,1.3999999999999997,0.4285714285714286,0.5000000000000001,-0.2222222222222225,0.1111111111111111,0.3333333333333333,1.0,0.8833333333333333,0.15000000000000002,0.75,0.05769795533032545,0.7628865979381442,0.7534246575342465,0.2996971027503559,0.0,1.0,-1.091103676223159,1.497087856235784,0.0,1.0,0.0,0.0,1.0,0.0
0.8799999999999997,-1.0,-1.4285714285714284,0.28571428571428564,-0.5714285714285714,-1.0000000000000002,0.5625,-1.1176470588235294,0.0,-0.06666666666666643,1.892857142857143,-1.6428571428571428,-1.3703703703703707,0.5555555555555556,0.6666666666666665,0.5555555555555556,0.6499999999999999,0.65,0.7000000000000001,0.3656298612457451,0.5257731958762886,0.6575342465753424,-0.8956431533185862,0.0,0.0,-0.19585324761289227,0.7266478458775416,0.0,1.0,0.0,0.0,0.0,1.0
0.5600000000000002,-0.8,0.9285714285714284,0.0,1.0714285714285714,-0.24999999999999997,0.3125,-0.823529411764706,-0.5384615384615385,-0.06666666666666643,-0.39285714285714285,0.4285714285714283,-1.0000000000000002,0.8888888888888888,0.2222222222222222,0.0,0.25000000000000006,0.2,0.45,0.5706559516639199,0.42268041237113396,0.31506849315068486,-0.16493403407038637,0.0,0.0,0.6305317634119693,-0.7299974003731088,1.0,0.0,0.0,0.0,0.0,1.0
0.8399999999999999,0.5,-0.5714285714285714,-0.14285714285714282,-0.3571428571428571,-0.24999999999999997,0.3125,0.8823529411764707,1.6923076923076927,0.0,-0.46428571428571425,-0.14285714285714268,1.1481481481481486,0.4444444444444445,0.7777777777777777,0.4444444444444445,0.5,0.2,0.2,0.29211040458064197,0.6288659793814433,0.5342465753424657,0.5936046219126183,0.0,1.0,0.9059934337535898,-1.1902068998937658,0.0,1.0,0.0,0.0,0.0,1.0
0.23999999999999985,0.7999999999999998,-0.3571428571428571,-0.5714285714285714,0.28571428571428564,-1.1250000000000002,-0.06250000000000006,0.2941176470588236,0.4615384615384617,-0.5999999999999996,0.32142857142857134,0.39285714285714274,-0.3333333333333332,0.0,0.3333333333333333,0.5555555555555556,0.36666666666666664,0.9,0.75,0.03351157442799991,0.28865979381443296,0.31506849315068486,-0.19415199481868292,0.0,1.0,-0.19585324761289227,1.1354946780409825,1.0,0.0,0.0,1.0,0.0,0.0
-0.72,-0.30000000000000004,0.7857142857142857,-1.4285714285714284,0.4285714285714286,-0.5625,-0.6875000000000001,1.1764705882352946,0.4615384615384617,-0.8666666666666666,1.3214285714285714,0.03571428571428559,0.5555555555555557,0.7777777777777777,0.1111111111111111,0.8888888888888888,0.016666666666666663,1.0,0.25,0.6261032591355018,0.15463917525773194,0.0958904109589041,-0.8956431533185862,1.0,1.0,-1.6420270169064,-1.1326807124536833,0.0,1.0,0.0,0.0,0.0,1.0
1.36,-1.4,-1.1428571428571428,0.8571428571428572,-0.7142857142857142,0.625,-0.875,-0.5882352941176472,0.5384615384615385,-0.3333333333333333,0.4642857142857142,-1.7142857142857144,0.18518518518518556,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.13333333333333336,0.2,0.75,0.24687157936417936,0.28865979381443296,0.136986301369863,0.5699174271236647,1.0,1.0,-0.3335840827837025,-0.09720933853220547,0.0,0.0,1.0,0.0,0.0,1.0
-0.2,-0.1499999999999999,-0.857142857142857,0.28571428571428564,-0.9999999999999999,0.625,-0.5000000000000001,-0.3529411764705882,-0.30769230769230765,0.4666666666666668,-0.25000000000000006,-0.9642857142857144,-0.07407407407407415,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.4333333333333333,0.5,0.15000000000000002,0.4423976211283493,0.536082474226804,0.5205479452054794,0.6585117654905631,0.0,1.0,-1.710892434491805,0.7554109395975828,0.0,1.0,0.0,0.0,1.0,0.0
0.2800000000000001,0.1499999999999999,0.21428571428571414,-0.9999999999999999,0.2142857142857143,-1.25,-0.3125,0.5294117647058824,1.1538461538461542,-1.5333333333333332,0.7142857142857142,0.07142857142857117,0.07407407407407415,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.7333333333333334,0.05,1.0,0.3688085603219958,0.6391752577319587,0.7123287671232876,-0.8956431533185862,1.0,1.0,-0.19585324761289227,0.5170881630600993,1.0,0.0,0.0,1.0,0.0,0.0
0.5199999999999999,0.050000000000000044,0.3571428571428571,0.5714285714285713,-0.2142857142857143,0.3750000000000001,1.25,0.8823529411764707,-0.07692307692307683,-1.2666666666666664,1.2857142857142854,0.24999999999999975,0.6666666666666667,0.7777777777777777,0.0,0.3333333333333333,0.8833333333333333,0.7000000000000001,0.7000000000000001,0.711702269185643,0.6597938144329896,0.7945205479452053,-0.8956431533185862,1.0,0.0,1.1814551040952102,-0.16706256613801956,1.0,0.0,0.0,1.0,0.0,0.0
0.2800000000000001,-0.3999999999999999,-0.07142857142857148,0.8571428571428572,0.3571428571428571,-1.1250000000000002,0.9375000000000001,-1.1764705882352944,1.3846153846153848,-0.5333333333333332,-0.5357142857142857,0.07142857142857117,-0.8148148148148149,0.8888888888888888,0.5555555555555556,0.7777777777777777,0.9666666666666668,0.65,0.1,0.6448895361256729,0.8453608247422679,0.9452054794520548,1.2778920826534645,0.0,0.0,0.2173392578995385,-0.7094523334302223,0.0,1.0,0.0,0.0,0.0,1.0
0.72,-0.10000000000000009,0.0,0.5714285714285713,-0.9285714285714285,-0.3125,-0.4375,-0.11764705882352927,-0.23076923076923075,-1.5333333333333332,-0.7142857142857142,-0.39285714285714307,-0.4444444444444443,0.4444444444444445,0.8888888888888888,0.7777777777777777,0.9666666666666668,0.65,0.9,0.472116280300146,0.6804123711340205,0.9315068493150684,0.5132320665584037,1.0,1.0,0.7682625985827795,0.7821195266233348,0.0,0.0,1.0,0.0,0.0,1.0
0.8399999999999999,-0.55,0.9285714285714284,-0.5714285714285714,-0.28571428571428564,-0.06250000000000006,0.3125,0.35294117647058837,0.5384615384615385,-1.2,0.03571428571428574,-0.2142857142857148,0.3703703703703708,0.4444444444444445,0.8888888888888888,0.1111111111111111,0.35000000000000003,0.35000000000000003,0.4,0.41831017614485944,0.4639175257731958,0.42465753424657526,1.1632448752285822,0.0,0.0,-1.710892434491805,-1.890793682646194,1.0,0.0,0.0,0.0,1.0,0.0
-0.16000000000000014,-0.85,0.4285714285714286,-0.5714285714285714,-0.14285714285714282,0.5625,-0.06250000000000006,0.6470588235294119,0.15384615384615383,0.6000000000000002,0.2142857142857143,-0.6071428571428572,0.7407407407407413,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.7166666666666668,0.9500000000000001,0.2,0.07403719931767422,0.6082474226804123,0.5890410958904109,0.9945074765734406,1.0,0.0,-0.40244950036910765,0.30752848024265766,1.0,0.0,0.0,1.0,0.0,0.0
1.3200000000000003,0.5499999999999998,0.3571428571428571,-0.4285714285714286,-1.0714285714285714,-0.12499999999999999,0.18749999999999992,0.823529411764706,0.23076923076923084,-0.39999999999999974,0.9999999999999999,-0.0714285714285715,0.48148148148148157,0.8888888888888888,0.7777777777777777,0.6666666666666665,0.55,0.35000000000000003,0.75,0.6219124742684636,0.5154639175257731,0.6301369863013698,0.2773318991620296,0.0,0.0,0.42393551065575386,-1.2908777279139092,1.0,0.0,0.0,0.0,0.0,1.0
-0.2,0.050000000000000044,0.5714285714285713,0.5714285714285713,0.7142857142857142,-0.75,-0.4375,0.0,-0.9230769230769231,-0.7333333333333331,-0.32142857142857134,0.8214285714285717,-0.9629629629629631,0.3333333333333333,0.7777777777777777,0.8888888888888888,0.13333333333333336,0.2,0.1,0.27864909561379214,0.42268041237113396,0.2191780821917808,-0.39919615174689693,0.0,1.0,-1.0222382586377539,-0.8614858288075823,0.0,0.0,1.0,0.0,0.0,1.0
0.2800000000000001,-0.10000000000000009,-0.2142857142857143,0.28571428571428564,-0.5714285714285714,-0.875,1.6875000000000002,-0.8823529411764707,-0.7692307692307694,0.06666666666666703,0.28571428571428564,-0.39285714285714274,-1.5185185185185188,0.2222222222222222,0.3333333333333333,0.4444444444444445,0.5333333333333334,0.2,0.35000000000000003,0.15448358902404266,0.6185567010309277,0.4794520547945206,0.4220099300196056,0.0,1.0,-0.3335840827837025,0.4184718417342447,0.0,0.0,1.0,0.0,0.0,1.0
-0.31999999999999995,-0.3999999999999999,1.5714285714285714,1.9285714285714286,1.0714285714285714,0.1250000000000001,1.3750000000000002,-1.411764705882353,1.1538461538461542,0.0,1.107142857142857,1.535714285714286,-0.3333333333333332,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6166666666666667,0.65,0.65,0.09019077007789406,0.5154639175257731,0.5342465753424657,0.2917907595932238,0.0,0.0,1.1814551040952102,-0.7299974003731088,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.1499999999999999,-1.4285714285714284,-1.1428571428571428,-0.49999999999999994,-0.5000000000000001,-0.24999999999999997,-0.05882352941176477,-0.9230769230769231,0.0,0.14285714285714282,-1.3571428571428572,-0.851851851851852,0.2222222222222222,0.4444444444444445,0.4444444444444445,0.9166666666666667,0.2,0.1,0.33852871136288293,0.9072164948453607,0.8082191780821917,2.014699124724023,0.0,1.0,0.010743005143323117,1.23000198597826,1.0,0.0,0.0,0.0,0.0,1.0
0.8399999999999999,0.10000000000000009,1.0714285714285714,0.0,-0.3571428571428571,-0.3125,-0.4375,-0.17647058823529405,0.6923076923076925,-1.4666666666666661,-0.28571428571428564,0.4285714285714283,-0.03703703703703692,0.3333333333333333,1.0,0.1111111111111111,0.55,0.4,0.75,0.3594169494148913,0.5051546391752577,0.5890410958904109,-0.05309080153239663,1.0,0.0,1.5257821920222359,0.7656834730690261,0.0,1.0,0.0,0.0,0.0,1.0
2.0799999999999996,1.2999999999999998,0.6428571428571427,-1.4285714285714284,-0.857142857142857,0.7500000000000002,0.6875000000000001,-0.5294117647058824,2.0,-0.7999999999999995,0.3928571428571427,0.4642857142857146,1.0000000000000002,0.8888888888888888,0.6666666666666665,0.4444444444444445,0.5666666666666667,0.5,0.30000000000000004,0.6959496735861378,0.5876288659793814,0.6301369863013698,-0.2616953761600715,1.0,1.0,0.010743005143323117,-0.6765802263216041,0.0,1.0,0.0,0.0,0.0,1.0
-0.2800000000000001,0.5,0.14285714285714296,0.4285714285714286,0.7857142857142857,0.3125,-0.9375000000000001,0.7647058823529415,0.4615384615384617,-0.5333333333333332,-0.25000000000000006,0.9285714285714285,0.8148148148148151,0.5555555555555556,0.0,0.8888888888888888,0.95,0.8,0.4,0.4151189175535804,0.7422680412371133,0.821917808219178,0.0035321419373314355,0.0,1.0,1.0437242689244,-0.19171664646948366,1.0,0.0,0.0,0.0,0.0,1.0
0.9600000000000002,-0.5,0.07142857142857148,0.7142857142857142,0.3571428571428571,1.1875,0.625,-0.823529411764706,1.6153846153846154,0.2666666666666669,0.25000000000000006,0.03571428571428559,0.888888888888889,1.0,0.8888888888888888,0.6666666666666665,0.7666666666666668,0.55,0.1,0.5901822459894605,0.7422680412371133,0.8356164383561644,-0.40912509177833073,0.0,1.0,0.07960842272872824,-1.0936450852621993,0.0,1.0,0.0,0.0,0.0,1.0
-0.2800000000000001,-0.5,-0.14285714285714282,0.9999999999999999,0.9999999999999999,-0.75,0.1250000000000001,-0.47058823529411764,0.5384615384615385,2.2333333333333343,-0.14285714285714282,0.32142857142857156,-0.5555555555555554,0.4444444444444445,0.2222222222222222,0.6666666666666665,0.4166666666666667,0.55,0.35000000000000003,0.17768927836241816,0.47422680412371127,0.3972602739726028,0.1855080945486481,1.0,0.0,-0.7467765882961332,0.5253061898372541,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.6,0.7857142857142857,0.14285714285714296,-0.14285714285714282,-0.5625,-1.0625,0.9411764705882355,0.23076923076923084,0.40000000000000036,-0.10714285714285707,-0.0714285714285715,0.29629629629629634,0.8888888888888888,0.3333333333333333,0.0,0.10000000000000003,0.75,0.55,0.5108566752919522,0.19587628865979378,0.20547945205479445,-0.5046514691583809,0.0,0.0,-0.8156420058815383,1.6511758583074325,0.0,1.0,0.0,0.0,0.0,1.0
1.4,-0.1499999999999999,0.0,-1.4285714285714284,0.0,0.1250000000000001,-0.12499999999999999,-0.5294117647058824,0.3076923076923078,-0.26666666666666633,-0.28571428571428564,-0.46428571428571425,-0.1851851851851849,0.7777777777777777,0.6666666666666665,0.8888888888888888,0.7333333333333334,0.0,0.8,0.5287689009333251,0.6907216494845361,0.7534246575342465,-0.14232486448206158,0.0,0.0,1.3880513568514257,-1.1881523931994769,0.0,1.0,0.0,1.0,0.0,0.0
-0.8400000000000001,-0.6,-0.49999999999999994,0.0,-1.0714285714285714,1.3750000000000002,-0.5000000000000001,0.2941176470588236,-0.15384615384615383,-1.0666666666666664,-0.39285714285714285,-1.2142857142857144,0.851851851851852,0.5555555555555556,0.4444444444444445,0.5555555555555556,0.7833333333333334,0.8500000000000001,0.65,0.48864551549665,0.5773195876288659,0.7397260273972601,-0.6108520929047782,1.0,1.0,1.663513027193046,0.2335662392482665,1.0,0.0,0.0,0.0,0.0,1.0
-1.08,0.3500000000000001,0.6428571428571427,0.28571428571428564,-0.4285714285714285,-0.625,0.1250000000000001,0.05882352941176477,-0.15384615384615383,-1.1333333333333329,0.7142857142857142,0.4285714285714283,-0.48148148148148157,0.2222222222222222,0.4444444444444445,0.6666666666666665,0.7333333333333334,0.25,0.75,0.22755106565799466,0.6494845360824741,0.6575342465753424,-0.41098914565396394,1.0,1.0,1.1814551040952102,0.3732726944598941,0.0,0.0,1.0,0.0,1.0,0.0
-0.08000000000000007,-1.5,1.1428571428571428,-0.7142857142857142,0.14285714285714282,0.0,0.06250000000000006,0.23529411764705882,-0.3846153846153847,0.6666666666666666,0.14285714285714282,-0.6071428571428572,-0.11111111111111108,0.6666666666666665,0.0,0.1111111111111111,0.4333333333333333,0.2,0.9,0.3647306240070689,0.44329896907216493,0.410958904109589,-0.3923486068976323,1.0,1.0,1.7323784447784512,-1.2436240739452704,0.0,1.0,0.0,1.0,0.0,0.0
0.5199999999999999,0.3999999999999999,-1.357142857142857,-0.14285714285714282,0.28571428571428564,1.0000000000000002,-1.0000000000000002,0.7058823529411767,0.3076923076923078,-0.7333333333333331,0.8928571428571428,-0.285714285714286,1.1111111111111118,1.0,0.1111111111111111,0.0,0.1833333333333333,0.8500000000000001,0.15000000000000002,0.7632562184203872,0.3092783505154639,0.26027397260273977,1.3796154429393253,0.0,0.0,-1.6420270169064,-0.9950287639363443,1.0,0.0,0.0,0.0,0.0,1.0
0.36000000000000015,0.19999999999999996,1.7142857142857144,-0.857142857142857,1.2857142857142854,0.06250000000000006,-0.24999999999999997,0.2941176470588236,1.6923076923076927,-0.3333333333333333,-1.0714285714285714,1.4285714285714286,0.9629629629629635,0.5555555555555556,0.4444444444444445,0.3333333333333333,0.26666666666666666,0.6000000000000001,0.1,0.3925185288415713,0.42268041237113396,0.31506849315068486,-0.7377010579779815,0.0,1.0,0.6993971809973744,-1.816831441651803,1.0,0.0,0.0,0.0,0.0,1.0
0.2800000000000001,0.9500000000000002,-0.7142857142857142,-0.4285714285714286,-1.0714285714285714,0.7500000000000002,0.43750000000000017,-1.0000000000000002,1.076923076923077,1.2666666666666668,-0.3571428571428571,-0.3214285714285713,0.2592592592592594,0.7777777777777777,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.25,0.6000000000000001,0.3736701000856735,0.43298969072164945,0.3561643835616438,0.39190969641421075,1.0,0.0,1.663513027193046,0.6157044843859546,0.0,1.0,0.0,0.0,0.0,1.0
0.039999999999999855,0.6499999999999999,-0.7142857142857142,0.7142857142857142,0.14285714285714282,1.4375,0.5625,-0.8823529411764707,0.15384615384615383,-1.4666666666666661,-0.5357142857142857,0.35714285714285715,0.29629629629629634,0.5555555555555556,0.0,0.8888888888888888,0.7,0.30000000000000004,0.4,0.5613365839176392,0.6907216494845361,0.6164383561643836,-0.7124834125034312,1.0,0.0,-1.3665653465647793,-0.32936859498682275,1.0,0.0,0.0,0.0,1.0,0.0
0.6399999999999999,-0.5,-0.857142857142857,0.4285714285714286,-0.28571428571428564,0.24999999999999997,-0.24999999999999997,0.2941176470588236,0.4615384615384617,0.13333333333333344,-0.17857142857142855,-0.8214285714285717,0.48148148148148157,1.0,1.0,0.2222222222222222,0.35000000000000003,0.1,0.6000000000000001,0.60884708615358,0.47422680412371127,0.5068493150684931,0.4017383441220953,1.0,1.0,-0.40244950036910765,-0.705343320041645,0.0,1.0,0.0,0.0,1.0,0.0
-2.0799999999999996,0.5499999999999998,0.0,-0.9999999999999999,0.07142857142857148,0.3750000000000001,0.3125,-0.6470588235294118,-0.07692307692307683,-0.7999999999999995,-0.75,0.17857142857142858,-0.29629629629629634,0.3333333333333333,0.2222222222222222,0.0,0.4166666666666667,0.5,0.55,0.2846318995990587,0.44329896907216493,0.3835616438356164,0.10171887283893757,0.0,0.0,-1.2288345113939692,2.1606935184910165,0.0,1.0,0.0,0.0,0.0,1.0
-0.6,-0.1499999999999999,-0.9285714285714285,-0.5714285714285714,0.07142857142857148,0.5625,0.18749999999999992,0.7647058823529415,1.076923076923077,1.2666666666666668,-1.0714285714285714,-0.6785714285714287,1.2592592592592593,1.0,0.0,0.1111111111111111,0.6333333333333333,0.35000000000000003,1.0,0.478193205004743,0.5154639175257731,0.6164383561643836,-0.8956431533185862,1.0,0.0,0.8371280161681847,-1.8106679215689367,0.0,0.0,1.0,1.0,0.0,0.0
-0.08000000000000007,-1.45,-0.857142857142857,0.0,-0.14285714285714282,-0.6875000000000001,-0.06250000000000006,0.2941176470588236,-0.9230769230769231,-0.7999999999999995,0.4642857142857142,-1.5357142857142858,-0.7407407407407409,0.6666666666666665,1.0,0.8888888888888888,0.2,0.15000000000000002,0.7000000000000001,0.5314225639913063,0.35051546391752575,0.34246575342465746,-0.8956431533185862,0.0,0.0,-0.609045753125323,1.3614904144127336,0.0,1.0,0.0,0.0,1.0,0.0
0.5600000000000002,0.10000000000000009,-0.49999999999999994,0.14285714285714296,-0.7857142857142857,-1.1250000000000002,0.3750000000000001,-1.235294117647059,1.461538461538462,0.4666666666666668,-0.4285714285714285,-0.5357142857142857,-0.8148148148148149,0.6666666666666665,0.7777777777777777,0.8888888888888888,0.6833333333333333,0.45,0.1,0.3815451285384801,0.7113402061855669,0.7123287671232876,-0.6361668538304499,0.0,0.0,-1.5731615993209949,-2.172261099763739,1.0,0.0,0.0,0.0,0.0,1.0
1.2,-0.44999999999999996,0.07142857142857148,-0.4285714285714286,-0.9285714285714285,0.1250000000000001,-0.6875000000000001,1.5294117647058827,-0.3846153846153847,-1.5333333333333332,0.3928571428571427,-0.857142857142857,0.7777777777777782,0.7777777777777777,0.7777777777777777,0.0,0.6833333333333333,0.4,0.1,0.7820394402345963,0.7216494845360824,0.726027397260274,-0.8956431533185862,0.0,0.0,-0.12698783002748715,-0.49372913052991446,1.0,0.0,0.0,0.0,1.0,0.0
-0.72,0.0,0.14285714285714296,0.28571428571428564,-0.2142857142857143,-0.5000000000000001,0.0,-0.23529411764705882,-0.30769230769230765,1.2000000000000004,-0.857142857142857,0.03571428571428591,-0.6666666666666667,0.1111111111111111,0.7777777777777777,0.8888888888888888,0.7333333333333334,0.6000000000000001,0.05,0.06134510800607292,0.7216494845360824,0.6849315068493151,0.017645137642945858,1.0,1.0,-0.8845074234669436,-1.7038335734659273,0.0,1.0,0.0,0.0,0.0,1.0
1.1600000000000001,1.25,0.8571428571428572,0.0,-0.9999999999999999,0.8125,-1.1875,-0.11764705882352927,-0.9230769230769231,0.6666666666666666,-1.0714285714285714,0.8214285714285711,-0.11111111111111108,0.5555555555555556,0.6666666666666665,0.0,0.36666666666666664,0.9,0.25,0.3062802034931155,0.39175257731958757,0.42465753424657526,-0.10794724415817242,0.0,0.0,1.594647609607641,-0.8019051346732115,1.0,0.0,0.0,0.0,1.0,0.0
-0.36000000000000015,0.1499999999999999,0.8571428571428572,-1.4285714285714284,-0.07142857142857148,0.24999999999999997,-0.06250000000000006,0.35294117647058837,0.15384615384615383,-0.5333333333333332,0.17857142857142855,0.142857142857143,0.3703703703703708,0.2222222222222222,0.6666666666666665,1.0,0.8333333333333335,0.7000000000000001,0.75,0.1853482989814879,0.6185567010309277,0.7671232876712328,-0.7724740238147241,0.0,0.0,-1.2288345113939692,-0.5142741974728009,0.0,0.0,1.0,0.0,0.0,1.0
-0.11999999999999993,-0.75,0.7142857142857142,-0.4285714285714286,-0.2142857142857143,0.7500000000000002,1.0625000000000002,0.0,-0.5384615384615385,0.2666666666666669,0.4642857142857142,-0.39285714285714274,0.11111111111111108,0.7777777777777777,0.1111111111111111,0.3333333333333333,0.48333333333333334,0.2,0.8500000000000001,0.46326133287344734,0.48453608247422675,0.4794520547945206,0.2192940710444992,1.0,0.0,-0.05812241244208201,-0.6889072664873359,0.0,1.0,0.0,0.0,1.0,0.0
0.4800000000000001,0.7000000000000002,-0.2142857142857143,-0.4285714285714286,-1.0714285714285714,-0.875,-0.24999999999999997,0.823529411764706,0.9230769230769231,0.6666666666666666,-0.4285714285714285,-0.24999999999999975,0.37037037037037013,0.3333333333333333,0.8888888888888888,0.4444444444444445,0.9000000000000001,0.6000000000000001,0.4,0.1893793624652088,0.7525773195876287,0.8630136986301369,-0.26603154426649095,0.0,1.0,-1.710892434491805,0.2972559467712144,1.0,0.0,0.0,0.0,0.0,1.0
